Gene symbol	P2	P4	P6	P8	P9	W5	W6	W7	W8	W9
CDKL3	3.345486642	2.056965711	1.913260274	14.36869432	7.334795193	0	0	0	0	0
CDKL4	283.3335261	206.2537675	357.5476295	300.8874313	216.9487276	211.6896573	203.714912	117.2638161	215.8491146	293.7750232
CDKL5	95.83274922	99.46284958	129.6895497	113.5753175	112.329897	64.78326708	128.7133759	45.23398469	192.0197229	209.2331338
CDKN1A	5304.838136	8607.22707	4644.827405	10686.62665	13769.004	15817.82015	13295.76276	10153.26825	5673.227134	10196.00395
CDKN1B	1420.26315	1109.633209	814.2465851	1104.915543	989.963203	1130.017656	1013.355708	636.6820509	1232.549253	935.4613852
CDKN1C	884.5504861	887.4585919	1009.180968	868.4982994	683.6452731	886.987637	715.137613	1352.839486	1183.93791	794.0135739
CDKN2AIP	1.777347075	5.434173308	0	1.717173578	4.692852969	4.150458985	1.21960983	0	1.213974966	1.866483644
CDKN2AIPNL	532.3791178	511.0379343	550.5644783	483.8910082	485.6743916	592.9711198	601.3665223	760.2145908	602.5838599	490.8280072
CDKN2B	1940.83727	1584.133283	1744.700278	1597.467914	1318.537492	2397.860972	2010.987607	1493.210674	2410.066372	1505.496843
CDKN2C	12.18007602	371.9386847	25.6364092	132.7333396	41.08324147	599.0127543	203.5574526	600.9451462	33.86649642	222.0245453
CDKN2D	0	0.685660637	0	0	0	1.563338211	2.789697007	0	1.379559625	1.061814491
CDKN3	1061.130315	900.6395104	1116.303654	1047.547374	1108.41795	743.627918	712.2984266	471.8743349	876.7024618	740.1282672
CDNF	819.8726641	508.7484829	653.9132902	733.0371728	485.8657899	643.015655	548.4550914	1732.167996	641.5519358	506.0479579
CDO1	535.1024977	608.7818649	472.2964696	614.351647	450.3785188	438.2533667	474.5034977	490.1899578	435.6442812	454.047415
CDON	1546.44952	1152.960544	1313.750468	1251.599586	759.9102207	1398.096826	1748.975827	1131.356024	1128.188058	1015.79827
CDPF1	1.346700413	0	4.469207752	1.948604383	1.998173255	0	2.76640638	0	1.378423749	1.059427069
CDR2	94.47182105	443.586601	202.6296426	172.7580271	176.4696311	305.3281092	294.3715172	402.3144779	357.7573718	353.0194673
CDR2L	2.698793417	1.371351312	1.916034473	0	1.331643898	0.787994584	0	0	0.688998693	1.587805046
CDRT4	290.9438702	183.2508754	287.0556256	382.1632082	275.4905725	218.4313709	204.0505972	459.8050957	324.7216877	220.8183307
CDS1	329.5604441	358.0194698	349.2469107	456.8043579	428.3853937	433.3178571	334.5393568	529.9584514	396.8892759	405.4274629
CDS2	144.7717009	131.7964067	128.1783362	134.9265042	126.0045933	125.6777971	150.3190718	196.0040295	109.9101191	135.3028123
CDSN	32.08049051	28.44698441	23.39156436	13.9313024	28.63479276	116.4378941	5.054673775	0	6.364854501	5.692276528
CDT1	9214.534902	7816.289099	9844.366567	7947.944384	9525.532408	7564.935896	6744.51106	5242.410965	8241.078896	7436.66088
CDV3	1481.890802	1556.197331	1380.748138	1561.796768	1440.136181	1755.299234	1461.441835	1381.183179	1478.732805	1558.93134
CDYL	1816.484123	1655.487614	1676.033134	1978.668885	2664.181213	1585.952517	1277.991431	1442.310424	1246.033283	1615.554052
CDYL2	198.3520943	341.802968	329.1933392	407.573739	448.4221323	317.2816361	286.8398525	268.4399617	269.9828484	320.0179719
CEACAM1	77.62076929	51.59860534	79.69293524	64.44856391	148.0869579	25.10748698	51.65906164	0	77.26225482	55.63323284
CEACAM16	517.0564703	620.2259515	742.0468404	594.1722033	668.1137677	703.6015826	584.5571747	794.7651938	729.4116879	617.5598309
CEACAM19	537.4976958	426.1418015	515.6120512	468.3064273	369.2582695	306.1278607	454.0463703	475.4349902	512.8607192	517.0967315
CEACAM3	2909.765664	2836.474228	2883.284017	2992.904543	3141.353212	3955.953582	3779.439979	3562.301631	3282.695937	2903.42487
CEACAM4	3441.17864	3034.716771	3774.422213	4239.41134	4231.215303	2702.611539	3124.059642	2898.706842	3672.296935	3027.987451
CEACAM5	2092.022457	1776.913256	1682.527691	1695.570363	1349.446997	2094.757951	1785.799689	1563.005372	1694.587938	1582.957932
CEACAM6	660.4262515	659.2629524	644.3256751	626.9822249	611.6510035	505.3291877	534.3068647	1302.537823	682.4766839	650.4751524
CEACAM7	726.4082969	574.2129427	895.8523686	878.65542	677.0012174	382.8743708	351.949533	427.9118949	415.080504	327.295395
CEACAM8	1567.033224	1680.811868	1196.656487	1360.833104	1278.569778	1220.528799	1410.62045	1382.774508	1683.245248	1532.669913
CEBPA	2.601677837	3.90924245	8.267742176	2.515325814	9.395564271	4.298178148	5.041668066	71.31304099	4.41897701	4.758554634
CEBPB	4480.297598	3348.48328	4457.484563	3382.532742	2462.242343	3243.075191	3669.335804	2998.5713	3512.438648	3212.446547
CEBPD	0.522016311	0	0	0	0	6.705429372	0	0	0	0
CEBPE	15.35546257	11.59834727	21.57391195	26.34351221	34.72209242	7.131467161	7.247263258	0	2.914047948	4.952975675
CEBPG	290.8158713	248.215085	325.5998807	452.1742417	353.0258995	204.3743241	194.4144439	355.3996409	302.5754561	261.1757055
CEBPZ	3325.188144	2284.597472	3065.31568	2487.404724	2832.852217	2143.890588	2452.672819	1760.359787	2668.136176	2624.951932
CEBPZOS	142.9208836	166.9304912	173.3660095	161.169191	127.4123247	207.545716	160.2571794	147.2760447	153.5564535	176.5978293
CECR2	0	0	1.592265443	0.539038358	1.106769357	3.273064412	0.573320626	0	0.572642768	1.319792969
CELA1	771.1320477	1304.307411	944.8380328	1536.431941	1552.309842	1752.379166	1241.491049	1022.034504	809.4290027	1347.32084
CELF1	1105.678061	921.6940167	1081.301133	852.2193085	1243.019403	1044.521449	1092.08252	657.3524846	1100.237013	1137.001651
CELF2	596.6085609	582.0421875	650.8576882	652.8187609	471.3257787	546.2608734	578.381388	1038.295646	686.7772381	511.5015992
CELF3	510.6012523	394.0200466	485.7405279	368.4623675	342.56968	411.1410009	351.6146435	431.2784191	418.1271483	430.7208127
CELF4	576.7767759	646.3262198	822.6684847	710.3013661	702.2103905	693.8950984	555.9394668	977.7608225	644.4045578	617.0741846
CELF6	47.54439354	36.81455215	18.42327903	28.22111236	50.34769818	31.39500609	29.67334558	39.81197313	44.22702493	52.85984161
CELSR1	1797.328166	2707.734832	2198.174291	2932.43701	3054.349296	3089.113287	2734.055339	2254.670871	2191.156311	2531.401245
CELSR2	31.17066579	29.7986627	30.11467496	15.59787269	22.16643949	24.75358054	28.08172595	0	30.06270306	19.89760202
CELSR3	1776.608663	2001.926001	1894.258681	1692.934079	1198.296326	1420.570409	1426.041297	1473.108496	1882.664674	1542.466324
CEMIP	3.879653813	6.611122769	14.00195183	9.263201414	12.79478154	3.384424796	2.058360643	0	7.666822404	5.498823406
CEMIP2	333.7950769	398.5836628	345.8799539	415.2837774	561.770553	425.2218413	443.1671067	573.4837699	332.3884805	420.1080418
CEND1	2.012597203	7.542366121	0	0	0	2.349209907	2.086845664	0	0	2.122135845
CENPA	1.34877505	6.856761216	7.663531711	1.297305887	3.329381991	18.11471192	14.48887323	39.5538962	2.756191761	2.117483761
CENPB	0.887443363	10.1002775	2.901163089	4.253680388	5.15721819	2.867358995	1.815259894	0	0.906605477	1.442455292
CENPC	363.4514256	427.2654335	394.9298498	405.1499752	529.6046008	541.7224222	443.8306822	458.6870279	387.9597544	442.7787319
CENPE	90.8399788	73.30467896	42.60036959	107.5599522	112.4539339	48.3198865	128.1874013	49.21282353	40.65039761	37.84447124
CENPF	88.97320347	618.4802307	176.8841495	332.9105892	497.4551771	1544.388363	632.4986116	513.9559194	206.0418046	406.6451489
CENPH	85.36045452	61.37798293	99.26019728	84.67831697	67.06532138	75.64201243	120.5398595	41.84400518	110.5326779	97.94749453
CENPI	3214.103994	2756.795828	3160.997727	2373.561656	2262.360722	3043.419287	3380.269983	3545.656494	3099.191255	2583.95254
CENPJ	1.288229735	1.981549029	0.461381892	0	0.481096964	0.568914594	2.493030274	0	0	1.912437805
CENPK	2670.290419	2237.476419	2778.247309	2121.919601	1615.756705	2096.15574	2250.527656	2141.753674	2520.36681	2149.308834
CENPL	247.6292601	389.4787355	255.0354689	394.0165176	475.9040508	571.9819023	529.4504558	330.9263088	325.5515747	491.0928806
CENPM	113.8621755	99.90964983	90.8874123	96.84294294	100.4868494	57.93244559	77.89270838	36.95582088	107.5858045	76.48415289
CENPN	549.7862214	137.7635408	132.9543194	869.4993998	318.1839199	184.4702693	117.9922653	273.6080533	128.9341906	132.7850135
CENPO	152.1027013	601.3387674	127.6808395	661.512184	1021.15464	1109.612978	1161.393111	671.1595271	214.3610407	773.5406995
CENPP	1071.935868	950.1206974	1011.700669	949.1588836	1117.790681	957.3622176	919.1778094	1142.274886	1062.14324	1052.275699
CENPQ	312.9179982	317.8930165	405.2877871	484.4556624	271.7506442	231.7540972	242.8302243	1215.204161	302.2730029	262.7571856
CENPS	154.7904304	158.7911532	158.0999604	168.4542072	167.9485768	191.8578628	161.1231559	215.7639875	130.4673385	199.7977724
CENPT	14.85161318	37.78576947	23.25180844	33.89206246	69.23466324	201.0277404	123.5537321	107.9942075	33.38754861	75.21484404
CENPU	144.2639386	146.0490807	388.8987497	332.2220034	452.8265354	21.2562043	30.37563908	39.53999945	24.11810139	28.06115625
CENPV	3471.173244	3491.728218	2997.246123	2848.451567	2306.839251	3111.128283	3349.466255	2412.280534	3673.360387	2989.344689
CENPW	1126.382308	1091.390121	914.330133	1464.892225	1275.008621	1237.328528	811.9039567	828.0677487	952.3989871	1007.738505
CEP104	235.8788555	301.7426557	310.7537011	396.220297	358.7508541	275.2835237	311.4987788	25.72039705	266.6857962	314.6073457
CEP112	1098.041135	892.2780459	1196.289514	1087.033819	901.3056983	764.7571799	772.632619	524.0417305	968.3163097	752.909989
CEP120	163.728855	172.1620531	160.2030081	187.728848	209.61119	172.9205909	170.5756982	1506.241353	207.2364699	224.2344086
CEP126	216.3065437	177.5471678	194.8435868	155.5689338	117.9305852	207.1146503	204.5135218	78.35564453	225.322183	190.2601228
CEP128	1.229816061	1.250369091	1.746868251	4.731311417	1.821386343	0.718133762	1.258104718	0	2.513025439	1.93065428
CEP131	810.9362806	606.4161077	762.4315938	805.987326	624.0183747	541.198668	668.3694545	883.1221102	646.0612238	669.6526515
CEP135	2765.891321	2664.846314	2457.526009	2659.302249	2201.857134	3536.493369	4167.116414	2776.413792	4222.030948	3664.271929
CEP152	203.7103951	200.1997395	154.9182713	213.2053072	273.4759657	339.0350004	194.7373551	0	173.9046062	250.8889567
CEP162	1.362488011	2.079208683	1.290891499	1.311997882	0	0	2.094137866	0	0	1.605646699
CEP164	2.255215945	8.95967937	3.741747663	7.895081761	4.460952374	5.050020141	8.279269371	33.07165285	4.039035519	7.538658802
CEP170	398.4123419	428.3624886	324.7715309	372.4077961	412.7820011	255.8952177	324.5082642	236.4158699	401.6759628	346.5949926
CEP170B	1331.667732	1225.208828	1506.877513	1266.305074	1324.609818	1265.277697	1225.189043	982.3848484	1484.486907	1246.724708
CEP19	594.0895424	569.2075954	494.8554847	623.9014945	603.9980641	572.6257644	687.956299	562.3624781	545.1301522	566.3647478
CEP192	297.0230741	389.163434	404.5635148	408.1680435	418.008033	399.1966548	363.3120695	362.3519935	384.8715653	404.538523
CEP20	5.651651794	19.31322267	21.40267489	22.33560402	23.47868641	50.37293951	27.60461563	85.48551658	24.37301459	36.95419515
CEP250	98.82018645	112.1558616	103.876955	138.2874074	112.9135558	111.4624372	124.0637474	112.7208106	139.1072704	144.577838
CEP290	798.1001435	897.3516773	817.9690167	698.6082199	750.4303789	700.1636537	815.7894777	772.5731946	999.0348001	981.7896138
CEP295	844.2681725	634.6821204	517.5412064	613.415438	563.9717841	653.2841345	604.8088172	855.3480859	561.6680127	607.2546268
CEP295NL	37.97348156	17.82453406	15.92999101	22.92569977	21.3542121	20.9909934	30.94598188	0	18.64164375	9.046340517
CEP350	60.26096859	33.48324329	32.34653776	83.80499673	46.52368109	11.40852045	18.06486697	58.94704311	22.57911711	14.35518849
CEP41	166.2129967	162.4101648	247.4487654	165.226061	108.1633946	157.5661089	133.6323036	35.53091714	139.7223857	161.6191909
CEP43	3365.295719	9109.899865	5033.282373	7697.737967	12456.6292	13910.17795	10038.89136	10646.40598	6732.047	11407.14089
CEP44	1505.054069	1349.882526	1459.857235	1223.313157	859.3363689	1186.131907	1225.519135	934.005545	1185.785386	1111.097866
CEP55	368.7824358	332.7552758	355.2513064	334.0394725	329.1076953	299.8992097	342.5383782	169.677919	358.7438441	430.5265104
CEP57	1261.08933	1266.608405	1063.036857	1526.265314	1421.216573	959.5477357	1008.297409	605.6697039	1176.857793	1103.788647
CEP57L1	9.711548189	12.11982646	17.57228507	7.694282275	4.57046397	18.82133872	12.55924202	0	10.65604709	48.30401977
CEP63	600.9146386	594.6322907	859.0134511	615.9047229	463.2415121	542.8061428	723.4718378	1142.454878	714.4424046	468.9490506
CEP68	22.17223618	44.47364621	40.24389648	61.71725989	25.69124752	14.0548092	16.91631866	0	7.132390212	23.42211446
CEP70	26.6749849	26.63753382	36.56791746	51.70522303	36.01875225	15.76342946	30.30064972	0	36.3948375	46.06780143
CEP72	430.5264817	257.521742	245.8019294	349.6973775	262.9288275	395.2388477	369.0019907	572.7609468	331.7001932	288.6946612
CEP76	590.872643	570.3303263	442.3958522	690.2426249	732.5644456	781.3953556	702.4837245	800.4434905	493.1406124	650.2763066
CEP78	86.84930882	378.0860393	84.20129034	257.0611128	273.9368847	640.7682377	548.3735566	431.0133815	122.8359746	352.9659824
CEP83	707.666497	925.7422874	767.3569235	1056.201059	1107.087857	1183.87224	1092.671557	990.2119582	785.0830986	972.4409483
CEP85	788.905741	727.2324831	756.3954585	775.2518684	607.062823	763.9249389	832.7873728	692.5850768	849.7776431	654.6086457
CEP85L	76.11123573	77.60869188	219.2386785	110.6027287	114.8482535	93.186837	56.49009099	0	10.55422379	23.69677401
CEP89	7.209546322	12.87027622	3.151307453	14.24074347	14.11538907	75.10353692	115.9309878	0	41.56120016	62.55999838
CEP95	39.3146719	103.6300661	80.68307833	50.13301625	65.85739728	196.6471629	152.7307233	278.7545069	87.05826787	118.1948286
CEP97	1325.562756	1148.117964	1010.611122	1373.045144	1049.504024	1905.203015	1299.467805	1244.395946	1199.344278	1055.021255
CEPT1	232.5670846	235.650115	170.321648	233.2616068	246.1005381	315.7780728	211.415406	259.5822971	166.5549771	203.260258
CERCAM	614.7094224	807.6070389	743.1588723	564.8413293	565.3292529	555.3165027	535.6893523	338.0862181	546.0180028	488.1221754
CERK	229.8668225	307.8266819	224.148216	181.1485855	219.4806159	308.7095756	227.9541026	119.3057709	253.5199047	228.1368875
CERKL	18.80816302	21.54822981	16.83208411	23.83256104	21.76025262	10.15824505	15.43722526	0	41.08264003	50.25954063
CERS1	155.5619908	205.7261712	174.4388056	207.4261361	143.8936884	155.8812569	194.2635244	122.8455936	196.8361851	185.3977684
CERS2	1612.329052	1501.601308	2347.46305	1545.846032	1636.107388	1416.661643	1341.712536	1233.516203	1699.132609	1418.245095
CERS3	5.98008759	8.1868512	10.06484123	1.277419915	0.802135333	706.2898258	11.54678696	38.97030685	6.10780707	11.46935161
CERS4	1026.027529	1083.059509	1493.923236	1136.134434	1397.545251	1081.100895	1096.659438	734.0904144	1187.702501	1053.520437
CERS5	164.5861953	145.0045649	97.77383392	123.8369774	249.1801328	192.3762244	200.8037454	39.40880099	106.8600665	219.443995
CERS6	1892.466524	1786.532151	1995.46088	1753.962323	1684.140098	1569.576418	1486.882881	1144.477253	1841.583328	1669.45087
CERT1	124.6193305	165.1071285	85.73961005	110.5035774	91.1964104	221.3212686	282.9143074	207.4213383	260.2457905	304.8287045
CES1	157.0199836	97.09812726	187.83564	140.8551262	183.5792364	95.40996145	99.12826338	399.0462725	136.5749423	141.8509241
CES2	2587.671046	2879.196567	3071.352784	2707.283334	3169.192568	3156.565209	2800.654039	2791.75387	3047.820146	3017.987734
CES4A	2.452438283	2.036191352	0	0	0	0.746913885	0	0	1.445188212	1.117940253
CES5A	1176.313442	1113.384835	1195.803241	1154.563968	1439.24988	1222.148991	1244.01997	1220.895095	1424.303742	1456.614948
CETN2	127.8962011	101.5159467	78.35159317	132.6148318	118.2540866	119.2204294	108.5812915	43.32624081	130.3166007	91.33005396
CETN3	169.2978202	179.620521	185.8219325	188.5449997	160.6994984	250.8162628	284.1567658	367.3457754	190.1775756	225.3484846
CFAP100	0	0	0	0	0.666096848	0.785979857	2.075881383	0	0.689247197	3.178725445
CFAP126	1513.474239	1378.005747	1657.350961	1353.751066	1635.323709	1393.683179	1447.074037	1777.747251	1621.345937	1369.480781
CFAP157	4.712895998	4.114062075	1.276890482	1.299204769	1.998214804	0	0	0	0	0
CFAP161	4561.349592	1815.264332	2909.240101	3447.21513	2128.018398	2832.245422	1278.91436	767.0859329	1352.04021	802.5540062
CFAP20	2983.038788	4051.797368	3715.332383	3589.882954	3995.607328	4282.895366	4307.870219	3663.725442	4304.406156	4266.711998
CFAP206	1342.452737	1391.231421	2023.142819	1592.234644	1627.833739	1128.645651	1244.742145	848.295701	1701.30618	1351.187773
CFAP20DC	423.28646	400.1073074	299.4578994	385.988527	462.0549861	716.9921681	542.2750358	652.5663629	455.1256654	571.4702494
CFAP221	465.4974811	785.2829398	524.8763976	700.1819907	1343.83561	1156.077395	948.0403746	203.6855681	594.0948349	996.113314
CFAP251	127.9426083	128.907272	98.3233767	153.9332991	153.8580525	133.6723292	147.9918007	276.4966398	115.7867484	145.1386165
CFAP298	6560.658168	11121.67185	5509.775011	11224.37341	14526.0205	17576.60345	17788.23741	14851.20885	4149.399186	11687.74736
CFAP298-TCP10L	730.7528238	1231.179567	783.7680057	1042.304906	2114.5625	1967.435399	1458.589336	1665.91983	875.5112085	1478.75119
CFAP299	106.5528153	95.59368876	114.151322	122.0050959	108.6207156	139.0874176	136.0199086	419.6706962	117.956233	116.7404112
CFAP300	118.8878991	138.4100387	93.76837422	138.6489807	67.3692449	75.92595006	65.15852533	185.3273413	110.2136906	85.62604984
CFAP36	1.34039196	0	2.551750851	1.956682356	0	19.55569359	0.696706456	0	3.448548688	4.246084409
CFAP410	1524.107969	1592.164769	1662.494532	1418.656161	1345.148576	1578.10011	1733.258068	1448.243298	2358.541307	1908.815795
CFAP43	4.154375666	6.951135814	9.280356422	8.117088368	4.335222809	6.080272472	4.716323688	0	1.993793274	3.303657545
CFAP44	577.4191132	761.1015179	584.772503	840.2535141	910.5886072	782.6528262	641.6606719	710.602346	565.201241	743.3585161
CFAP45	1004.679168	978.0010506	984.022654	911.6425709	889.7754072	973.0065372	1094.579106	984.2662304	1051.47646	885.1171721
CFAP46	28.09588124	124.7076796	121.5868672	42.46824195	89.97463669	303.5621379	402.0995343	807.9519627	210.2215268	355.6206312
CFAP52	235.0249131	251.9157691	277.0421846	385.378838	337.3948863	254.3787321	283.4860837	214.7450734	254.4645587	260.0726364
CFAP54	54.28685478	57.41419175	39.46601292	44.00489672	97.65477419	67.09741408	78.0399195	0	91.20054535	75.61510839
CFAP57	1137.463711	1307.983009	1755.656694	1776.098003	2258.847095	917.036604	1118.457436	927.2229245	1282.623265	1148.349563
